worker_id,skill,experience_years,latitude,longitude,availability,expected_wage,rating,has_transport,gender,age,reliability_score
W00583,farming_harvesting,6,28.449791337150423,76.74109459552326,morning,874,2.8,False,F,44,0.67
W00584,soil_preparation,7,29.00030897195907,77.31263598284713,afternoon,1483,4.9,True,M,44,0.94
W00585,electrical,27,29.10956433739992,77.30058087129511,full_day,871,2.5,False,M,33,0.73
W00586,painting,7,29.005722628136574,77.3007716320325,afternoon,1474,4.7,False,M,20,1.0
W00587,welding,24,28.618116328513775,77.13469764354171,full_day,1281,4.5,True,F,49,0.7
W00588,carpentry,24,28.126322991493048,77.44078628389998,afternoon,571,3.4,True,M,19,0.79
W00589,farming_harvesting,5,28.817204487908505,77.56692211123095,morning,1231,3.7,True,F,29,0.92
W00590,soil_preparation,20,28.57819578739332,77.34240230287138,morning,1088,4.7,False,M,36,0.77
W00591,farming_harvesting,22,29.059995493529,77.25143510645054,afternoon,465,4.1,False,M,50,0.98
W00592,masonry,11,29.001877905955634,76.8199665437263,evening,1253,4.0,False,F,29,0.86
W00593,welding,2,28.674658208553026,77.48257550862962,afternoon,985,3.1,True,F,55,0.95
W00594,welding,6,28.86707349839968,77.46988590342878,evening,1022,4.7,False,F,21,0.63
W00595,soil_preparation,14,28.600126905148105,77.23568259910911,morning,1262,4.3,False,F,57,0.75
W00596,masonry,30,28.80712308755514,77.68708444455919,morning,685,4.7,False,M,23,0.76
W00597,farming_weeding,9,29.07215650510659,76.78594730989163,afternoon,865,2.8,True,F,27,0.95
W00598,carpentry,30,28.7411761972449,77.0021694419424,afternoon,1270,3.4,False,M,36,0.68
W00599,farming_seeds,27,28.91588910260445,77.54394751861281,evening,1143,3.9,False,F,55,0.87
W00600,carpentry,26,28.662368712309423,77.16700709205928,afternoon,927,2.9,False,M,48,0.75
W00601,farming_harvesting,24,28.95941370924204,76.85733833540321,evening,1233,4.9,True,F,29,0.99
W00602,welding,22,29.01861114714709,77.50345728028927,afternoon,787,2.8,False,M,46,0.7
W00603,farming_weeding,6,28.676387242424,76.74368908865418,evening,1004,2.9,False,M,52,0.72
W00604,farming_seeds,12,29.044968915869422,77.47751816583711,full_day,955,2.9,False,F,48,0.96
W00605,cleaning,18,28.780787731455888,77.50857617495382,full_day,993,4.2,False,M,26,0.87
W00606,farming_pruning,9,28.138695594823584,77.32652199263035,afternoon,1213,3.4,False,M,56,0.86
W00607,painting,16,28.336043857041624,77.6446650767259,evening,700,2.6,False,M,50,0.76
W00608,electrical,10,28.7170718746206,77.22055584263356,morning,1039,3.5,False,F,42,0.75
W00609,farming_harvesting,11,28.465255033428114,77.6865236282168,morning,741,4.3,False,F,46,0.72
W00610,cleaning,23,29.084260673202007,77.13283219844554,full_day,585,4.6,True,M,31,0.72
W00611,carpentry,10,28.1800157811668,77.66909529822081,full_day,481,2.5,False,F,29,0.82
W00612,welding,18,28.869143747792187,76.84592703991575,afternoon,1081,3.2,False,M,37,0.93
W00613,farming_harvesting,15,28.673181056671265,77.17245183420569,morning,305,2.9,False,F,25,0.86
W00614,farming_harvesting,13,28.29327230685269,77.61579319715383,afternoon,358,2.8,False,F,22,0.84
W00615,soil_preparation,18,28.594385905450395,77.14506851151843,evening,1274,4.9,True,F,50,0.89
W00616,farming_seeds,27,28.373437183961624,77.29065449692689,afternoon,954,3.7,True,F,28,0.62
W00617,soil_preparation,13,28.750147135043925,77.66415635874856,morning,893,3.2,True,M,58,0.67
W00618,farming_pruning,19,28.86652850647521,77.25271233524835,evening,916,3.2,False,M,52,0.83
W00619,farming_weeding,0,28.250849446187697,76.9904177600519,full_day,1143,3.4,True,M,31,0.66
W00620,farming_thinning,26,28.3023167849653,77.60605673276376,morning,1154,3.7,True,M,26,0.97
W00621,electrical,11,28.425473465846856,77.07156856574873,full_day,1371,4.4,False,M,37,0.61
W00622,farming_pruning,7,28.242614478439208,77.40324423681467,afternoon,929,2.8,True,M,45,0.88
W00623,cleaning,3,28.191635297521998,77.48369230804037,full_day,387,3.0,True,M,48,0.65
W00624,farming_harvesting,1,28.180147361165627,77.37658642353321,morning,553,4.8,True,M,29,0.87
W00625,farming_seeds,2,28.25945697773294,77.45519801299159,evening,1487,3.4,True,M,50,0.83
W00626,farming_pruning,26,28.692033678162428,76.72298431158691,afternoon,692,4.9,True,M,24,0.97
W00627,carpentry,27,28.82165609072086,77.07546302564542,afternoon,1200,4.2,True,M,40,0.99
W00628,plumbing,6,28.62815100287463,77.11657796997463,evening,553,3.7,True,F,41,0.88
W00629,carpentry,23,28.15450856314188,77.03711540733065,morning,1088,3.2,False,F,32,0.82
W00630,farming_harvesting,27,28.54186166381825,77.5657737495125,full_day,1052,2.9,False,M,43,0.78
W00631,masonry,21,28.198905910092726,76.8523675616593,full_day,508,4.4,True,M,41,0.99
W00632,soil_preparation,6,28.70886082994364,77.69966131863214,morning,776,4.6,False,F,55,0.84
W00633,cleaning,25,28.91488423096412,77.652225058915,evening,1274,4.2,False,F,50,0.71
W00634,cleaning,14,28.221936668018923,76.95968986035393,full_day,772,4.1,True,M,24,0.9
W00635,farming_pruning,15,28.792007440670943,77.68107255049867,full_day,969,2.9,True,M,60,0.9
W00636,cleaning,15,28.90663141522722,76.91093175445172,full_day,1304,3.8,False,M,20,1.0
W00637,farming_pruning,12,28.564015519125455,77.56187428927673,full_day,1241,2.6,True,F,28,0.8
W00638,farming_weeding,9,28.829623189630215,77.19645492669949,morning,1465,4.2,False,F,53,0.94
W00639,carpentry,1,28.505284819622272,77.2036911304522,full_day,1022,4.4,False,F,21,0.61
W00640,farming_seeds,4,28.95083415199526,77.05787678779329,morning,998,3.5,False,F,40,0.76
W00641,farming_seeds,21,28.35812888642262,76.94362208843293,evening,473,4.8,True,F,25,0.74
W00642,farming_seeds,17,28.440016837839618,77.16990938640959,full_day,1463,3.8,False,F,19,0.88
W00643,painting,0,29.099664781508704,77.08673759342994,full_day,960,3.9,False,M,31,0.73
W00644,carpentry,25,28.878803900529352,77.04853942482642,evening,1044,4.9,True,F,58,0.94
W00645,cleaning,2,28.954280488711106,77.24483402346135,evening,843,2.6,False,M,57,0.9
W00646,farming_pruning,22,28.958086884002338,76.80373361515899,evening,859,2.7,False,F,31,0.74
W00647,farming_pruning,20,28.937638949759656,77.21363953468298,evening,1186,4.2,False,M,44,0.76
W00648,painting,16,28.567128605326715,77.47244221493276,afternoon,338,4.1,True,F,31,0.86
W00649,welding,30,28.58119531338763,77.64616292558556,full_day,1459,4.3,True,M,41,0.78
W00650,farming_thinning,4,28.860333516482314,77.47453008184043,full_day,1140,3.3,True,M,44,0.71
W00651,farming_harvesting,20,28.274484310117714,77.39585490340913,afternoon,1131,3.1,True,M,19,0.7
W00652,farming_harvesting,14,28.59928235247005,77.70029310575227,full_day,375,3.0,False,M,19,0.7
W00653,cleaning,8,28.77257071264018,76.8849852218948,morning,1295,4.5,True,M,38,0.84
W00654,farming_pruning,28,29.068988476888887,77.60577324416812,morning,1112,4.9,True,M,25,0.83
W00655,carpentry,29,28.234542613783162,77.3732171355261,evening,1316,4.7,True,M,38,0.73
W00656,painting,23,28.50385066885532,77.45737422925204,afternoon,1166,3.0,True,M,31,0.99
W00657,electrical,13,28.368205920473486,77.29848094439451,full_day,1392,3.4,True,F,52,0.77
W00658,masonry,7,29.077215339965626,77.58843354088272,afternoon,1043,3.7,False,F,19,0.86
W00659,painting,1,28.955372966517878,77.37122343444035,morning,790,3.1,False,F,58,0.98
W00660,soil_preparation,28,28.926150298896793,76.83105376874589,afternoon,1206,3.5,False,F,37,0.64
W00661,cleaning,7,28.411322902363437,77.56841673733479,afternoon,1198,4.1,False,M,35,0.95
W00662,cleaning,30,28.605591861086275,77.44594196651103,evening,1165,4.7,True,M,34,0.8
W00663,soil_preparation,13,28.716015942010518,77.52242804840004,evening,1228,4.2,True,M,58,0.78
W00664,masonry,4,28.11697580382125,76.90907531813008,evening,942,3.9,True,M,33,0.81
W00665,cleaning,26,28.763080566990098,76.8390929549855,full_day,954,3.6,True,F,29,0.87
W00666,soil_preparation,25,28.39569732858139,76.7933989507444,evening,672,3.5,False,M,19,0.98
W00667,carpentry,20,28.7259031597214,76.93770724578832,morning,1247,3.0,True,M,43,0.85
W00668,painting,8,28.26315120092229,77.66703286409319,afternoon,1461,2.8,False,F,49,0.65
W00669,welding,6,28.304444165268933,77.57093672428587,evening,889,4.4,False,M,45,0.94
W00670,painting,6,29.109107449973294,76.9919672450327,afternoon,1156,3.0,True,M,36,0.99
W00671,farming_thinning,19,28.564876691449644,76.95731795967846,full_day,475,2.5,True,F,43,0.87
W00672,welding,12,28.822353166658363,77.44510410539208,evening,449,2.7,True,M,39,0.97
W00673,electrical,29,28.468201683580425,77.31537446447702,morning,310,3.1,False,F,43,0.87
W00674,farming_weeding,30,29.006125947674814,76.75012498894696,afternoon,833,2.9,False,F,47,0.65
W00675,soil_preparation,22,28.644323800892604,76.85079573402112,morning,941,2.6,True,F,35,0.9
W00676,plumbing,9,29.016692676366393,76.97221638832191,evening,1358,3.3,True,F,49,0.91
W00677,farming_weeding,17,28.966933661267557,77.36641947767625,full_day,408,3.0,True,M,29,0.61
W00678,farming_harvesting,5,28.819862862574556,77.14542986652273,full_day,383,3.6,False,F,49,0.64
W00679,welding,27,28.26195370661359,77.05860430185183,afternoon,881,3.0,True,F,54,0.96
W00680,painting,6,28.697447390982543,77.68062735465263,afternoon,1152,4.8,True,F,24,0.95
W00681,farming_seeds,9,28.795212344829253,77.3896394094377,full_day,1065,4.0,True,F,27,0.61
W00682,electrical,26,28.821606650045062,77.1888550937627,evening,311,3.3,True,F,38,0.98
W00683,welding,29,29.071302779139828,77.27815843583137,afternoon,399,4.5,False,F,21,0.9
W00684,carpentry,30,28.716191527251834,76.8015510108386,evening,664,3.1,False,M,19,0.94
W00685,farming_weeding,12,28.893392545145723,76.99393588899946,afternoon,546,3.2,False,F,56,0.65
W00686,masonry,3,28.94595287432266,77.22165322565937,full_day,1212,4.7,False,F,54,0.84
W00687,farming_pruning,24,28.536436349378484,77.07723603223167,afternoon,1189,4.1,True,M,50,0.74
W00688,electrical,21,28.33813021232792,77.39523653585938,afternoon,1314,3.8,True,F,47,0.77
W00689,cleaning,15,28.41429325467204,77.69318623304211,evening,809,3.8,False,M,53,0.63
W00690,farming_seeds,16,28.221532171442,77.13391352120802,morning,1251,4.2,False,F,34,0.83
W00691,cleaning,16,28.130168693759558,77.44951616833791,full_day,667,4.5,False,M,23,0.77
W00692,welding,9,28.427846355784002,77.43309468483179,full_day,842,3.4,True,M,29,0.63
W00693,painting,8,28.985515794847974,76.81533065874726,morning,311,3.5,True,M,59,0.79
W00694,welding,12,28.982680520988385,77.67480380755848,full_day,920,4.0,False,F,37,0.64
W00695,farming_weeding,0,28.30470208325321,77.52496822303448,afternoon,354,3.0,True,M,45,0.94
W00696,cleaning,17,28.304814452717405,77.0099178695807,full_day,603,3.7,True,M,28,0.96
W00697,welding,22,28.559165948503217,77.19404683726646,morning,1220,4.0,True,F,54,0.93
W00698,plumbing,1,28.44775005599167,76.81166352169521,full_day,1151,4.6,False,M,49,0.76
W00699,carpentry,18,28.838514185180482,77.6442809539338,full_day,774,4.3,True,F,54,0.73
W00700,farming_pruning,8,29.006777196135374,77.12613745809452,full_day,539,3.7,False,F,45,0.61
W00701,farming_harvesting,23,28.30610129750103,77.05284738980316,afternoon,1339,3.0,False,F,26,0.95
W00702,welding,22,28.504271232925383,77.12586107838959,evening,1267,4.5,True,M,36,0.88
W00703,farming_pruning,21,28.59678976497275,76.88229110353801,afternoon,1307,2.8,False,F,37,0.69
W00704,carpentry,1,29.113161222914837,77.06778675342281,evening,1031,4.2,True,M,22,0.74
W00705,farming_pruning,19,28.340590256004692,77.27098144871069,full_day,828,5.0,False,M,53,0.71
W00706,farming_weeding,27,28.80403558234048,77.22438744273998,morning,403,4.8,False,F,25,0.99
W00707,cleaning,19,28.72355584801254,77.5673874102487,morning,1451,2.6,True,M,58,0.65
W00708,farming_thinning,29,28.475538435401266,77.43734927806351,full_day,1336,3.7,True,M,59,0.75
W00709,farming_weeding,3,28.96249509171464,77.14810846091537,full_day,313,3.1,False,F,36,0.8
W00710,farming_pruning,8,28.486336357402802,77.46384521251179,evening,802,2.9,False,M,26,0.92
W00711,plumbing,29,28.523209319392333,77.16775306391598,evening,360,3.6,True,M,23,0.74
W00712,plumbing,24,28.27822468171472,76.77046832848539,morning,609,4.8,True,F,44,0.76
W00713,masonry,22,28.667510428225597,77.01332302297318,evening,1004,2.5,False,M,43,0.78
W00714,farming_thinning,28,28.658325291004477,77.49734157897672,full_day,1007,4.7,False,M,37,0.63
W00715,carpentry,10,28.503893538894495,77.42788053968587,afternoon,1365,5.0,False,M,23,0.8
W00716,farming_harvesting,16,28.454608879806447,77.34468550467511,morning,357,4.7,False,M,37,0.89
W00717,carpentry,3,28.845886165493322,77.55058344099655,evening,1339,3.4,True,M,46,0.72
W00718,welding,0,28.567047160552296,77.69195056250764,afternoon,1017,3.2,True,F,51,0.9
W00719,farming_pruning,10,28.63035182507015,76.90155526231858,evening,1230,2.7,False,F,23,0.64
W00720,plumbing,28,28.243963321264484,76.92378440199914,morning,1056,4.2,False,F,34,0.83
W00721,masonry,13,29.110411775553825,77.39801786156771,full_day,1153,4.6,True,M,49,0.88
W00722,farming_weeding,30,28.81842468479563,77.5722716575946,morning,735,3.6,True,M,53,0.75
W00723,farming_pruning,19,28.96621779820189,76.81933616305044,evening,1470,3.2,True,M,41,0.72
W00724,soil_preparation,9,28.407881294974132,76.73697778540257,afternoon,591,4.5,False,M,37,0.96
W00725,farming_thinning,5,28.933025069228265,77.19779365624552,morning,1421,3.4,True,F,48,0.83
W00726,painting,14,29.014187287964102,77.49034934885283,full_day,571,4.4,False,F,60,0.78
W00727,welding,10,28.20321498080352,77.333770430211,full_day,1093,3.1,False,F,52,0.62
W00728,masonry,28,28.556996203624553,76.98637509940502,morning,639,4.3,False,M,59,0.82
W00729,farming_thinning,30,28.732604054816324,77.28585558317316,morning,1467,3.8,False,M,25,0.86
W00730,carpentry,5,29.076276766048174,76.98396252795128,afternoon,802,4.6,False,M,52,0.84
W00731,plumbing,18,28.15888364397491,77.57097433571406,morning,996,3.6,False,M,51,0.73
W00732,farming_harvesting,2,28.228544624142245,76.80833363304868,afternoon,884,2.9,False,M,27,0.72
W00733,plumbing,21,28.28309104798819,77.32347542876842,evening,671,2.6,True,F,42,0.64
W00734,farming_weeding,13,29.006911021049454,76.96693428998823,morning,406,3.0,True,F,50,0.9
W00735,plumbing,30,28.22898137188321,76.76963197790337,full_day,1432,3.5,False,M,44,0.85
W00736,farming_seeds,8,28.667975263168476,77.29517269750757,morning,804,4.4,True,F,54,0.76
W00737,farming_pruning,27,28.749698994454985,76.91245690684677,afternoon,1064,3.9,True,M,52,0.98
W00738,carpentry,14,28.155692079813786,77.52164371771106,evening,642,2.5,False,F,56,0.7
W00739,masonry,12,29.11314186878963,77.55143867272294,afternoon,1498,4.6,False,M,28,0.9
W00740,painting,2,28.41453834853258,77.10430490114115,morning,586,4.3,False,F,31,0.84
W00741,cleaning,10,28.997831612090028,77.65440846603093,evening,1227,3.2,False,F,31,0.78
W00742,painting,10,28.129774616161125,77.40084506039118,morning,1275,2.5,True,M,44,0.82
W00743,welding,22,28.60287671522547,77.10179108150402,morning,458,3.8,False,M,40,0.99
W00744,plumbing,26,28.715210874208555,77.09575103468588,morning,555,3.7,True,F,18,0.69
W00745,farming_seeds,24,28.39503448381837,77.63039868966638,evening,692,2.7,False,M,32,0.99
W00746,soil_preparation,1,28.3946563580039,77.61350759011543,afternoon,314,3.0,False,M,35,0.83
W00747,electrical,5,28.665685187376816,77.36883842118692,afternoon,433,4.0,True,M,34,0.97
W00748,farming_thinning,28,28.636979959518456,77.49125270863122,afternoon,347,5.0,False,F,18,0.98
W00749,masonry,21,29.056974223771917,76.76086279754236,evening,1185,4.6,False,F,25,0.87
W00750,electrical,15,28.475371843102998,77.46802171465356,afternoon,396,3.2,False,F,38,0.6
W00751,farming_thinning,10,28.19570890142991,77.28081961691136,morning,762,4.9,False,M,33,0.68
W00752,soil_preparation,9,28.176744124630055,77.3342947009856,morning,1282,3.6,True,F,34,0.7
W00753,electrical,7,29.072702657878416,77.54151751254821,evening,1364,4.5,True,F,24,0.85
W00754,painting,3,28.19943469907139,76.7696869452947,morning,1072,3.3,True,M,21,0.97
W00755,electrical,1,28.415371074005506,77.33518521177649,morning,508,4.2,True,F,42,0.76
W00756,painting,24,28.525008003803432,77.5735827442376,morning,1228,3.5,False,M,39,0.86
W00757,masonry,25,28.1398720791435,77.2262128925338,afternoon,521,2.8,True,M,54,0.65
W00758,carpentry,8,28.469291214944477,77.1903993031131,full_day,680,3.1,True,M,26,0.72
W00759,plumbing,16,29.073641351393647,77.46337363503683,evening,1495,4.7,True,M,48,0.72
W00760,soil_preparation,9,28.482729995172257,76.7170818423456,afternoon,417,3.1,True,F,40,0.68
W00761,farming_thinning,20,29.022400218400815,77.49426380709114,evening,687,4.2,False,F,55,0.83
W00762,soil_preparation,19,28.413531591280517,77.03761904920846,morning,1230,4.7,True,F,32,0.97
W00763,masonry,7,28.807120557497996,77.17553675752819,afternoon,789,3.7,False,F,31,0.76
W00764,farming_seeds,11,28.12379209170439,77.06688666479303,morning,591,3.2,True,F,20,0.99
W00765,farming_thinning,6,28.39800088400652,76.9279450404449,evening,656,3.3,True,M,30,0.61
W00766,farming_harvesting,29,28.21509021699573,77.54044573627004,afternoon,1076,4.1,True,F,31,0.72
W00767,farming_thinning,11,28.923387770291793,77.36990871521354,full_day,433,2.8,True,M,30,0.81
W00768,welding,11,28.43185160919092,77.1385401645972,afternoon,394,4.4,True,F,27,0.73
W00769,farming_seeds,20,28.909511920059273,77.58185149191662,full_day,728,4.3,False,M,28,0.8
W00770,cleaning,28,28.75897156425071,77.21815851722856,full_day,1362,3.7,False,F,51,0.88
W00771,welding,30,28.608692025340783,76.97733545849611,full_day,1495,4.1,True,M,30,0.78
W00772,farming_thinning,12,28.33249372635185,77.13402285457185,full_day,1470,2.9,False,F,53,0.63
W00773,cleaning,2,28.40894801664133,77.22782072055024,afternoon,1495,2.6,False,F,46,0.79
W00774,plumbing,11,28.91840446529346,77.0260204257445,full_day,350,2.9,True,F,59,0.63
W00775,farming_pruning,9,28.956503389186896,77.22179098947832,morning,866,4.8,True,M,22,0.74
W00776,carpentry,6,28.44765784156208,77.3841073250863,evening,919,4.4,False,M,56,1.0
W00777,cleaning,22,28.853721005933924,77.62138253013146,morning,913,3.2,False,F,43,0.93
W00778,cleaning,20,28.125790720367462,77.3630910341788,afternoon,1114,3.1,True,F,32,0.81
W00779,cleaning,17,28.871521299242517,77.43151035134791,full_day,997,4.5,False,M,45,0.91
W00780,welding,13,28.323484753503507,77.15897193554747,morning,1067,2.8,True,F,18,0.8
W00781,masonry,26,28.468562443249095,76.93449064024648,full_day,1126,4.4,False,F,55,0.61
W00782,cleaning,1,29.036044190513604,76.86269123948547,evening,1463,4.1,False,F,31,0.98
W00783,farming_pruning,17,28.500333841201208,77.18377765462279,evening,1466,4.9,False,M,28,0.64
W00784,carpentry,5,28.145959154111704,77.39802454974773,full_day,354,3.0,True,F,36,0.68
W00785,farming_harvesting,21,28.63829569734022,77.16366368688236,evening,1361,2.5,False,F,43,0.66
W00786,farming_pruning,4,28.650353019219736,77.18725114237624,morning,1096,4.9,True,M,31,0.72
W00787,welding,21,28.588680024281004,77.31270944868842,evening,715,3.8,False,F,30,0.6
W00788,farming_weeding,14,28.177870042948296,77.10823691455163,afternoon,1376,3.3,False,F,47,0.83
W00789,welding,2,28.401811784993853,77.58999407344234,full_day,1010,4.3,False,F,57,0.93
W00790,farming_weeding,13,28.363034817567307,77.60896462030513,full_day,1237,3.5,True,M,43,0.88
W00791,farming_seeds,7,28.999441818071453,76.8669322239293,evening,436,4.2,True,F,44,1.0
W00792,carpentry,3,29.109216381519527,76.78553363611846,morning,1333,4.4,False,F,46,0.67
W00793,farming_thinning,16,28.158535165200885,76.73571787942348,full_day,1080,3.4,False,M,43,0.62
W00794,farming_harvesting,3,28.822999605062137,76.84548057227664,full_day,1292,3.7,True,M,46,0.66
W00795,farming_harvesting,26,28.275266531033733,77.54749585069766,morning,662,3.2,False,M,22,0.87
W00796,farming_seeds,21,28.387152264808837,77.14965799085861,afternoon,743,4.3,True,F,21,0.93
W00797,cleaning,16,28.75491218925819,77.42541043320328,morning,1099,4.2,False,M,56,0.6
W00798,cleaning,12,28.88101423845394,77.63782055230216,evening,788,3.0,True,F,19,1.0
W00799,soil_preparation,26,28.306051819765266,77.37794945549348,afternoon,497,4.5,True,M,20,0.77
W00800,farming_pruning,26,28.441041466160712,77.27105411722353,afternoon,724,4.8,False,F,25,0.69
W00801,farming_pruning,11,28.43726782793419,76.72399457211897,evening,324,3.5,False,M,22,0.86
W00802,farming_harvesting,20,28.73780939421192,76.75293894275525,afternoon,1141,3.3,False,M,52,0.92
W00803,painting,5,28.365840153233968,76.80374456757208,evening,1095,4.2,True,F,29,0.85
W00804,welding,10,29.09192153119113,77.37537058915295,morning,986,2.5,False,F,50,0.86
W00805,farming_thinning,16,28.7013685474085,77.69738086436162,afternoon,343,4.0,True,F,33,0.9
W00806,cleaning,7,28.73366622849248,76.76892301655975,evening,1321,3.2,True,F,31,0.86
W00807,farming_thinning,29,28.839208422729936,77.69755137784688,full_day,973,2.8,False,M,51,0.92
W00808,plumbing,20,28.926610540655666,77.45955091100703,afternoon,978,3.4,True,M,60,1.0
W00809,cleaning,21,28.81017804845201,76.93144405454444,full_day,1367,3.3,False,M,22,0.95
W00810,farming_pruning,30,28.306365447277628,77.34336695927391,afternoon,718,2.8,True,M,33,0.8
W00811,plumbing,23,28.580974247535043,76.87315881158169,afternoon,801,3.6,True,F,36,0.83
W00812,masonry,6,28.385760784757327,77.49028892541804,morning,1036,3.5,True,F,46,0.77
W00813,painting,23,28.54733049109224,76.8648784680039,full_day,340,4.4,False,M,37,0.84
W00814,farming_weeding,17,28.84054823513999,76.96629172215201,full_day,926,3.6,False,F,22,0.73
W00815,welding,15,28.309615748926436,77.62513193742653,morning,326,4.7,False,F,43,0.97
W00816,plumbing,23,28.487044897699636,77.19855111434916,morning,1137,4.7,True,F,54,0.66
W00817,cleaning,13,29.070996876615723,77.48027037877654,evening,1343,4.3,False,M,59,0.75
W00818,plumbing,23,28.36069181160296,77.18672555824003,evening,357,4.2,True,F,56,0.78
W00819,masonry,4,28.36818803449433,77.31114932693797,afternoon,325,2.8,True,F,43,0.88
W00820,farming_pruning,16,29.02384914761799,77.5850061668079,afternoon,1174,3.1,False,F,55,0.72
W00821,plumbing,24,28.99030047016979,77.43665207938416,morning,523,4.1,False,M,35,0.9
W00822,welding,12,28.81290899609998,76.71542030676474,afternoon,1307,2.5,True,F,51,0.77
W00823,farming_harvesting,23,28.54484959237154,76.88540129755923,afternoon,575,3.0,True,M,46,0.83
W00824,farming_thinning,5,28.3148408478363,77.4589157352949,afternoon,831,5.0,False,F,58,0.97
W00825,farming_pruning,27,28.750333639870036,76.78880980197434,morning,1073,2.8,True,F,19,0.83
W00826,electrical,15,28.786704592255756,76.80980914206435,morning,844,4.4,True,M,24,0.68
W00827,cleaning,0,28.48956580327589,77.22907412155641,evening,1295,3.7,False,F,39,0.75
W00828,soil_preparation,10,28.930747192046024,77.64999104673572,full_day,1075,4.0,False,F,24,0.6
W00829,welding,12,28.83912018727229,77.5969705512899,afternoon,352,4.0,False,M,41,0.78
W00830,masonry,21,28.98375306795835,77.22391400162225,afternoon,306,5.0,False,M,58,0.74
W00831,farming_seeds,25,28.849713031535785,77.3869294196092,afternoon,1292,3.5,True,F,45,0.98
W00832,electrical,21,28.97100000022873,77.61420276204092,full_day,901,4.0,True,M,26,0.8
W00833,farming_pruning,9,28.946254111023713,77.70530473962982,full_day,644,4.7,True,F,60,0.82
W00834,farming_thinning,6,28.28433301279286,77.65320987859178,morning,516,3.6,True,M,38,0.96
W00835,cleaning,8,28.334276034968905,76.96662854267608,full_day,552,4.2,False,M,39,0.95
W00836,painting,24,29.037747500984963,76.77366702851643,evening,1072,4.8,False,F,32,0.69
W00837,farming_pruning,9,28.201580340643098,76.79813942679941,afternoon,537,3.9,True,F,42,0.83
W00838,farming_seeds,9,28.17578493661627,77.24460304038121,full_day,1167,3.3,False,M,51,0.87
W00839,painting,7,28.220485922802332,76.71818852193873,full_day,947,2.9,False,M,49,0.87
W00840,farming_weeding,19,28.3972928253194,77.4560599313479,morning,955,3.3,True,F,54,0.79
W00841,farming_thinning,15,28.405395104909992,77.67549570298723,morning,982,2.9,True,M,21,0.97
W00842,cleaning,5,28.97067879666913,77.43639546292877,evening,626,5.0,False,F,45,0.87
W00843,soil_preparation,24,28.505262714700873,76.78082322090748,evening,878,4.2,True,F,24,0.65
W00844,cleaning,25,28.694283679761405,77.51407178644928,evening,1237,4.1,True,F,48,0.72
W00845,farming_weeding,6,28.332036473032524,77.45738251766306,morning,1041,4.3,True,M,42,0.98
W00846,plumbing,21,28.95556009104418,77.63498533672342,morning,1028,4.9,True,M,25,0.99
W00847,masonry,10,28.70729239026473,77.67872697338886,full_day,801,2.6,True,F,49,0.72
W00848,painting,30,28.286387003004528,77.45420023446808,morning,1249,4.7,False,F,58,0.86
W00849,soil_preparation,0,28.233900385616927,76.79163699056247,full_day,1343,3.1,False,F,24,0.92
W00850,farming_weeding,12,28.598091477298397,77.3535966489817,full_day,911,3.9,True,F,22,0.89
W00851,cleaning,17,28.29878984857001,77.52186793724256,morning,1106,3.9,False,M,51,0.93
W00852,carpentry,22,28.932727605173497,77.3607006615109,afternoon,540,3.0,True,M,53,0.78
W00853,soil_preparation,3,28.1530431609453,77.28408102958076,afternoon,479,3.9,True,M,25,0.8
W00854,soil_preparation,30,28.658327150276328,77.13205132729637,morning,808,3.3,False,F,26,0.83
W00855,welding,10,28.636566259935375,77.69501952192782,evening,1402,3.8,True,M,33,0.61
W00856,farming_weeding,9,28.969985172538667,76.92421294085251,afternoon,1430,3.0,False,F,26,0.89
W00857,plumbing,2,28.663748610572274,76.96967444221514,afternoon,1119,3.6,False,F,27,0.81
W00858,farming_pruning,20,28.846574898724256,77.70435926903129,afternoon,1062,3.9,True,F,27,0.73
W00859,cleaning,13,28.4928419012212,77.67301770117587,afternoon,458,3.2,True,F,22,0.73
W00860,farming_pruning,11,29.023145389204604,77.4870709510539,afternoon,762,3.2,True,F,32,0.75
W00861,farming_pruning,25,29.039535860290407,76.88473137228546,evening,1302,2.7,False,F,53,0.71
W00862,farming_pruning,28,28.16186328522822,77.02699638976537,full_day,670,3.4,False,F,55,0.65
W00863,farming_seeds,21,28.627465418967773,76.86449128247472,afternoon,592,3.4,False,M,58,0.99
W00864,welding,24,28.363011627625042,77.31770299054864,full_day,674,3.6,False,F,50,0.71
W00865,plumbing,16,29.055577009451888,77.59038771000365,afternoon,925,4.1,True,F,44,0.91
W00866,farming_pruning,20,28.193374866961637,77.43895303005007,morning,638,3.9,True,F,53,0.97
W00867,cleaning,27,28.124594682316232,77.65739668589819,afternoon,1282,3.7,True,F,18,0.85
W00868,welding,0,28.828060072989604,77.41159171377365,evening,800,5.0,True,F,28,0.87
W00869,cleaning,16,29.017698619099473,76.88381419500055,evening,573,3.8,True,F,49,0.75
W00870,soil_preparation,3,28.451858596006375,77.3880631730092,morning,894,3.2,False,F,31,0.6
W00871,masonry,18,28.507521476124698,77.63205636633053,morning,1248,4.7,False,M,40,0.6
W00872,electrical,10,28.412250649728573,76.81616405514742,evening,681,3.5,True,M,45,0.8
W00873,farming_pruning,16,28.628218599540816,76.86271066637873,morning,1298,2.5,False,M,48,0.76
W00874,farming_harvesting,11,28.542241469855558,76.89118204033693,evening,522,5.0,False,M,26,0.74
